id,pet_type,scheme,factor,option,rate,limit
16122,dog,prime,pet_price,£151–£300,1.0,2500.0
16123,dog,prime,pet_price,£301–£600,1.0,2500.0
16124,dog,prime,pet_price,"£601–£1,200",1.013,2500.0
16125,dog,prime,pet_price,"£1,201+",1.05,2500.0
16126,dog,prime,ph_age,0 - 19.999,1.025,2500.0
16127,dog,prime,ph_age,20 - 29.999,1.015,2500.0
16128,dog,prime,ph_age,30 - 39.999,1.01,2500.0
16129,dog,prime,ph_age,40 - 49.999,0.9675,2500.0
16130,dog,prime,ph_age,50 - 59.999,0.9675,2500.0
16131,dog,prime,ph_age,60 - 69.999,1.005,2500.0
16132,dog,prime,ph_age,70 - 79.999,1.005,2500.0
16133,dog,prime,ph_age,80 - 89.999,1.005,2500.0
16134,dog,prime,ph_age,90 and over,1.005,2500.0
16135,dog,prime,pet_age,0,999.0,2500.0
16136,dog,prime,pet_age,1,1.3251920000000004,2500.0
16137,dog,prime,pet_age,2,1.221,2500.0
16138,dog,prime,pet_age,3,1.1893200000000002,2500.0
16139,dog,prime,pet_age,4,1.1566800000000002,2500.0
16140,dog,prime,pet_age,5,1.125,2500.0
16141,dog,prime,pet_age,6,1.10091,2500.0
16142,dog,prime,pet_age,7,1.07609,2500.0
16143,dog,prime,pet_age,8,1.052,2500.0
16144,dog,prime,pet_age,9,1.03484,2500.0
16145,dog,prime,pet_age,10,1.01716,2500.0
16146,dog,prime,pet_age,11,1.0,2500.0
16147,dog,prime,pet_age,12,0.9943900000000001,2500.0
16148,dog,prime,pet_age,13,0.98861,2500.0
16149,dog,prime,pet_age,14,0.983,2500.0
16150,dog,prime,pet_age,15,0.9744200000000001,2500.0
16151,dog,prime,pet_age,16,0.9655800000000001,2500.0
16152,dog,prime,pet_age,17,0.957,2500.0
16153,dog,prime,pet_age,18,0.9504000000000001,2500.0
16154,dog,prime,pet_age,19,0.9436,2500.0
16155,dog,prime,pet_age,20,0.937,2500.0
16156,dog,prime,pet_age,21,0.9436,2500.0
16157,dog,prime,pet_age,22,0.9504000000000001,2500.0
16158,dog,prime,pet_age,23,0.957,2500.0
16159,dog,prime,pet_age,24–28,0.9755,2500.0
16160,dog,prime,pet_age,29–31,0.994,2500.0
16161,dog,prime,pet_age,32–34,1.0095,2500.0
16162,dog,prime,pet_age,35–37,1.025,2500.0
16163,dog,prime,pet_age,38–40,1.06,2500.0
16164,dog,prime,pet_age,41–43,1.095,2500.0
16165,dog,prime,pet_age,44–46,1.1244999999999998,2500.0
16166,dog,prime,pet_age,47–48,1.154,2500.0
16167,dog,prime,pet_age,49–54,1.225,2500.0
16168,dog,prime,pet_age,55–60,1.3385,2500.0
16169,dog,prime,pet_age,61–66,1.452,2500.0
16170,dog,prime,pet_age,67–72,1.5655000000000001,2500.0
16171,dog,prime,pet_age,73–78,1.679,2500.0
16172,dog,prime,pet_age,79–84,1.85225,2500.0
16173,dog,prime,pet_age,85–90,2.0255,2500.0
16174,dog,prime,pet_age,91–96,2.19875,2500.0
16175,dog,prime,pet_age,97–102,2.372,2500.0
16176,dog,prime,pet_age,103–108,2.5635,2500.0
16177,dog,prime,pet_age,109–114,2.755,2500.0
16178,dog,prime,pet_age,115–120,2.9465,2500.0
16179,dog,prime,pet_age,121–126,3.138,2500.0
16180,dog,prime,pet_age,127–132,3.4154999999999998,2500.0
16181,dog,prime,pet_age,133–138,3.693,2500.0
16182,dog,prime,pet_age,139–144,3.9705,2500.0
16183,dog,prime,pet_age,145–150,4.248,2500.0
16184,dog,prime,pet_age,151–156,4.37575,2500.0
16185,dog,prime,pet_age,157–162,4.503500000000001,2500.0
16186,dog,prime,pet_age,163–168,4.6312500000000005,2500.0
16187,dog,prime,pet_age,169–174,4.759,2500.0
16188,dog,prime,pet_age,175–180,4.759,2500.0
16189,dog,prime,pet_age,181–186,4.759,2500.0
16190,dog,prime,pet_age,187–192,4.759,2500.0
16191,dog,prime,pet_age,193–204,4.759,2500.0
16192,dog,prime,pet_age,205–216,4.759,2500.0
16193,dog,prime,pet_age,217–228,4.759,2500.0
16194,dog,prime,pet_age,229–240,4.759,2500.0
16195,dog,prime,pet_age,241+,4.759,2500.0
16196,dog,prime,pet_age_gender,female: 1–50,1.0035324600000002,2500.0
16197,dog,prime,pet_age_gender,female: 51–100,0.9588800000000001,2500.0
16198,dog,prime,pet_age_gender,female: 101+,0.923325,2500.0
16199,dog,prime,pet_age_gender,male: 1–50,1.10262,2500.0
16200,dog,prime,pet_age_gender,male: 51–100,1.0298,2500.0
16201,dog,prime,pet_age_gender,male: 101+,1.099,2500.0
16202,dog,prime,dog_breed,mongrel:  small,0.7938000000000001,2500.0
16203,dog,prime,dog_breed,mongrel:  medium,0.8104599517512736,2500.0
16204,dog,prime,dog_breed,mongrel:  large,1.64825,2500.0
16205,dog,prime,dog_breed,crossbreed:  small,0.6642379323639261,2500.0
16206,dog,prime,dog_breed,crossbreed:  medium,0.726622773161164,2500.0
16207,dog,prime,dog_breed,crossbreed:  large,1.1223798293261196,2500.0
16208,dog,prime,dog_breed,affenpinscher,1.261688058697193,2500.0
16209,dog,prime,dog_breed,afghan,1.4316499999999999,2500.0
16210,dog,prime,dog_breed,african crested dog,1.4601499999999998,2500.0
16211,dog,prime,dog_breed,african hairless,1.6853,2500.0
16212,dog,prime,dog_breed,airedale terrier,1.3810899468254407,2500.0
16213,dog,prime,dog_breed,akita,1.9068837711231483,2500.0
16214,dog,prime,dog_breed,alaskan malamute,1.8744612561756437,2500.0
16215,dog,prime,dog_breed,american bandogge mastiff,999.0,2500.0
16216,dog,prime,dog_breed,american bulldog,2.2331848022577687,2500.0
16217,dog,prime,dog_breed,american cocker spaniel,1.2,2500.0
16218,dog,prime,dog_breed,american mancon,999.0,2500.0
16219,dog,prime,dog_breed,american pit bull terrier,999.0,2500.0
16220,dog,prime,dog_breed,american staffordshire bull terrier,2.489095,2500.0
16221,dog,prime,dog_breed,american water spaniel,1.2,2500.0
16222,dog,prime,dog_breed,anatolian shepherd dog,1.87435,2500.0
16223,dog,prime,dog_breed,argentinian mastiff / dogo argentinino,999.0,2500.0
16224,dog,prime,dog_breed,australian cattle dog,1.6112,2500.0
16225,dog,prime,dog_breed,australian dingo,999.0,2500.0
16226,dog,prime,dog_breed,australian kelpie,1.0594983060942562,2500.0
16227,dog,prime,dog_breed,australian shepherd,1.51335,2500.0
16228,dog,prime,dog_breed,australian silky terrier,1.0288499999999998,2500.0
16229,dog,prime,dog_breed,australian terrier,1.18,2500.0
16230,dog,prime,dog_breed,azawakh,1.5048,2500.0
16231,dog,prime,dog_breed,basenji,1.1755680178270482,2500.0
16232,dog,prime,dog_breed,basset bleu de gascogne,1.6473,2500.0
16233,dog,prime,dog_breed,basset fauve de bretagne,1.412517785089744,2500.0
16234,dog,prime,dog_breed,basset griffon vendeen (grand),1.5124,2500.0
16235,dog,prime,dog_breed,basset griffon vendeen (petit),1.4934,2500.0
16236,dog,prime,dog_breed,basset hound,1.6142666321435712,2500.0
16237,dog,prime,dog_breed,bavarian mountain hound,1.8772,2500.0
16238,dog,prime,dog_breed,beagle,1.298626875,2500.0
16239,dog,prime,dog_breed,bearded collie,1.111196237687609,2500.0
16240,dog,prime,dog_breed,beauceron,2.10235,2500.0
16241,dog,prime,dog_breed,bedlington terrier,0.860439992588714,2500.0
16242,dog,prime,dog_breed,belgian shepherd dog,1.1549556739157438,2500.0
16243,dog,prime,dog_breed,belgian shepherd dog (groenendael),1.200225,2500.0
16244,dog,prime,dog_breed,belgian shepherd dog (laekenois),1.209245680403827,2500.0
16245,dog,prime,dog_breed,belgian shepherd dog (malinois),1.200225,2500.0
16246,dog,prime,dog_breed,belgian shepherd dog (tervueren),1.200225,2500.0
16247,dog,prime,dog_breed,bergamasco,1.4335499999999999,2500.0
16248,dog,prime,dog_breed,bernese mountain dog,2.846530994308003,2500.0
16249,dog,prime,dog_breed,bichon frise,1.099,2500.0
16250,dog,prime,dog_breed,black and tan english toy terrier,1.0320570803022295,2500.0
16251,dog,prime,dog_breed,bloodhound,2.478,2500.0
16252,dog,prime,dog_breed,boar hounds,2.477,2500.0
16253,dog,prime,dog_breed,boerboel,5.077749999999999,2500.0
16254,dog,prime,dog_breed,bolognese,1.1435112337439937,2500.0
16255,dog,prime,dog_breed,border collie,0.8385127499999999,2500.0
16256,dog,prime,dog_breed,border terrier,0.8618399999999999,2500.0
16257,dog,prime,dog_breed,borzoi,1.76795,2500.0
16258,dog,prime,dog_breed,boston terrier,0.833,2500.0
16259,dog,prime,dog_breed,bouvier des flandres,1.5396697121129699,2500.0
16260,dog,prime,dog_breed,boxer,2.3414012806855227,2500.0
16261,dog,prime,dog_breed,bracco italiano,1.93135,2500.0
16262,dog,prime,dog_breed,briard,1.57605,2500.0
16263,dog,prime,dog_breed,brittany spaniel,0.971,2500.0
16264,dog,prime,dog_breed,broken haired terrier,999.0,2500.0
16265,dog,prime,dog_breed,bull terrier,1.7459099999999999,2500.0
16266,dog,prime,dog_breed,bulldog,2.3388494329606657,2500.0
16267,dog,prime,dog_breed,bulldog (toy),2.19735,2500.0
16268,dog,prime,dog_breed,bullmastiff,3.00295,2500.0
16269,dog,prime,dog_breed,cairn terrier,0.9329,2500.0
16270,dog,prime,dog_breed,canaan dog,1.118,2500.0
16271,dog,prime,dog_breed,canadian eskimo dog,2.66855,2500.0
16272,dog,prime,dog_breed,canadian inuit,999.0,2500.0
16273,dog,prime,dog_breed,canary dog (pero de pressa canarios),999.0,2500.0
16274,dog,prime,dog_breed,cane corsos,999.0,2500.0
16275,dog,prime,dog_breed,catalan sheepdog,2.54885,2500.0
16276,dog,prime,dog_breed,cavalier king charles spaniel,1.2,2500.0
16277,dog,prime,dog_breed,central asian shepherd dog,999.0,2500.0
16278,dog,prime,dog_breed,cesky terrier,1.4259499999999998,2500.0
16279,dog,prime,dog_breed,chesapeake bay retriever,1.0482923939502666,2500.0
16280,dog,prime,dog_breed,chihuahua (long coat),1.0284221941119,2500.0
16281,dog,prime,dog_breed,chihuahua (smooth coat),0.8923595356695433,2500.0
16282,dog,prime,dog_breed,chinese crested,1.1920784770468165,2500.0
16283,dog,prime,dog_breed,chow chow,2.39218833891828,2500.0
16284,dog,prime,dog_breed,cirneco dell'etna,1.6263999999999998,2500.0
16285,dog,prime,dog_breed,clumber spaniel,1.2,2500.0
16286,dog,prime,dog_breed,cocker spaniel,0.7963773777100482,2500.0
16287,dog,prime,dog_breed,cockerpoo,0.8,2500.0
16288,dog,prime,dog_breed,collie (rough),1.138208079101862,2500.0
16289,dog,prime,dog_breed,collie (smooth),1.2041631944262596,2500.0
16290,dog,prime,dog_breed,continental landseer,2.54695,2500.0
16291,dog,prime,dog_breed,coonhound,2.1244465182257612,2500.0
16292,dog,prime,dog_breed,corgi,1.195330175863004,2500.0
16293,dog,prime,dog_breed,coton de tulear,1.121,2500.0
16294,dog,prime,dog_breed,curly coated retriever,1.0482923939502666,2500.0
16295,dog,prime,dog_breed,czechoslovakian wolfdog,999.0,2500.0
16296,dog,prime,dog_breed,dachsbracke,2.312,2500.0
16297,dog,prime,dog_breed,dachshund,1.315410563947218,2500.0
16298,dog,prime,dog_breed,dachshund (long-haired),1.3497001335374041,2500.0
16299,dog,prime,dog_breed,dachshund (smooth-haired),1.3624897264306512,2500.0
16300,dog,prime,dog_breed,dachshund (wire-haired),1.3624897264306512,2500.0
16301,dog,prime,dog_breed,dalmatian,1.6319929517009997,2500.0
16302,dog,prime,dog_breed,dandie dinmont terrier,1.052054471301625,2500.0
16303,dog,prime,dog_breed,deerhound,2.6704499999999998,2500.0
16304,dog,prime,dog_breed,dobermann,2.1339916499999996,2500.0
16305,dog,prime,dog_breed,dogue brasileros,999.0,2500.0
16306,dog,prime,dog_breed,dogue de bordeaux,2.93509038375,2500.0
16307,dog,prime,dog_breed,drentse partridge dog,1.5675,2500.0
16308,dog,prime,dog_breed,elkhound,1.27335,2500.0
16309,dog,prime,dog_breed,english bull terrier,1.7255675798381727,2500.0
16310,dog,prime,dog_breed,english pointer,1.36325,2500.0
16311,dog,prime,dog_breed,english setter,1.545648283496904,2500.0
16312,dog,prime,dog_breed,english springer spaniel,1.2,2500.0
16313,dog,prime,dog_breed,english toy terrier (black and tan),1.0320570803022295,2500.0
16314,dog,prime,dog_breed,entlebucher mountain dog,1.65775,2500.0
16315,dog,prime,dog_breed,eskimo dog,2.54315,2500.0
16316,dog,prime,dog_breed,estrela mountain dog,2.60775,2500.0
16317,dog,prime,dog_breed,eurasier - wto,1.7727,2500.0
16318,dog,prime,dog_breed,felland terrier,1.9199499999999998,2500.0
16319,dog,prime,dog_breed,field spaniel,1.2,2500.0
16320,dog,prime,dog_breed,fila brasileiro,999.0,2500.0
16321,dog,prime,dog_breed,finnish lapphund,1.166,2500.0
16322,dog,prime,dog_breed,finnish spitz,0.984,2500.0
16323,dog,prime,dog_breed,flat coated retriever,1.0482923939502666,2500.0
16324,dog,prime,dog_breed,fox terrier,0.9,2500.0
16325,dog,prime,dog_breed,fox terrier (smooth),0.9,2500.0
16326,dog,prime,dog_breed,fox terrier (wire),0.9,2500.0
16327,dog,prime,dog_breed,foxhound,1.5921999999999998,2500.0
16328,dog,prime,dog_breed,french bulldog,2.0797452696529133,2500.0
16329,dog,prime,dog_breed,french mastiff,3.1615999999999995,2500.0
16330,dog,prime,dog_breed,gascoigne,1.6758,2500.0
16331,dog,prime,dog_breed,german klein spitz,1.017731325736012,2500.0
16332,dog,prime,dog_breed,german longhaired pointer,1.327711491949122,2500.0
16333,dog,prime,dog_breed,german mittel spitz,1.039586498617183,2500.0
16334,dog,prime,dog_breed,german pinscher,1.149433372316325,2500.0
16335,dog,prime,dog_breed,german pointer,1.30435,2500.0
16336,dog,prime,dog_breed,german shepherd (alsatian),1.2372396036069349,2500.0
16337,dog,prime,dog_breed,german shorthaired pointer,1.3546999999999998,2500.0
16338,dog,prime,dog_breed,german spitz,1.0398182455963927,2500.0
16339,dog,prime,dog_breed,german wire haired pointer,1.3281259635391731,2500.0
16340,dog,prime,dog_breed,giant schnauzer,2.0764019056752723,2500.0
16341,dog,prime,dog_breed,glen of imaal terrier,0.9729140389096462,2500.0
16342,dog,prime,dog_breed,golden retriever,1.0482923939502666,2500.0
16343,dog,prime,dog_breed,gordon setter,1.5370506704175588,2500.0
16344,dog,prime,dog_breed,grand bleu de gascogne,1.4174,2500.0
16345,dog,prime,dog_breed,great dane,3.04198835,2500.0
16346,dog,prime,dog_breed,greater swiss mountain dog,3.0630714918174573,2500.0
16347,dog,prime,dog_breed,greenland dog,1.83445,2500.0
16348,dog,prime,dog_breed,greyhound,1.6997399999999998,2500.0
16349,dog,prime,dog_breed,griffon (rough haired),1.1045404162018158,2500.0
16350,dog,prime,dog_breed,griffon bruxellois,1.02414,2500.0
16351,dog,prime,dog_breed,groenendael (belgium shepherd),1.200225,2500.0
16352,dog,prime,dog_breed,gundog group,999.0,2500.0
16353,dog,prime,dog_breed,halden hound,1.6416,2500.0
16354,dog,prime,dog_breed,hamiltonstovare,1.5167350609920278,2500.0
16355,dog,prime,dog_breed,harrier,1.5598999999999998,2500.0
16356,dog,prime,dog_breed,havanese,0.8873,2500.0
16357,dog,prime,dog_breed,hovawart,1.4316499999999999,2500.0
16358,dog,prime,dog_breed,hungarian kuvasz,1.748,2500.0
16359,dog,prime,dog_breed,hungarian puli,1.3508999999999998,2500.0
16360,dog,prime,dog_breed,hungarian vizsla,1.35945,2500.0
16361,dog,prime,dog_breed,hungarian wire haired vizsla,1.3964999999999999,2500.0
16362,dog,prime,dog_breed,husky,1.7389835997721184,2500.0
16363,dog,prime,dog_breed,ibizan hound,1.207844467728605,2500.0
16364,dog,prime,dog_breed,icelandic sheepdog,1.2792000000000001,2500.0
16365,dog,prime,dog_breed,inuit,3.078,2500.0
16366,dog,prime,dog_breed,irish red and white setter,1.5594641374453606,2500.0
16367,dog,prime,dog_breed,irish setter,1.85345,2500.0
16368,dog,prime,dog_breed,irish staffordshire bull terrier,999.0,2500.0
16369,dog,prime,dog_breed,irish terrier,1.1830877066887757,2500.0
16370,dog,prime,dog_breed,irish water spaniel,1.2,2500.0
16371,dog,prime,dog_breed,irish wolfhound,3.00295,2500.0
16372,dog,prime,dog_breed,italian greyhound,1.1674236668588485,2500.0
16373,dog,prime,dog_breed,italian spinone,1.76605,2500.0
16374,dog,prime,dog_breed,jack russell,0.6429600000000001,2500.0
16375,dog,prime,dog_breed,japanese akita,1.9172941360457327,2500.0
16376,dog,prime,dog_breed,japanese chin,1.4140303172316395,2500.0
16377,dog,prime,dog_breed,japanese shiba inu,1.1886496293381168,2500.0
16378,dog,prime,dog_breed,japanese spaniel,1.2,2500.0
16379,dog,prime,dog_breed,japanese spitz,1.0280245382673796,2500.0
16380,dog,prime,dog_breed,japanese tosa / tosa inus,999.0,2500.0
16381,dog,prime,dog_breed,keeshond,1.3558402859010046,2500.0
16382,dog,prime,dog_breed,kelpie,1.1291210511449832,2500.0
16383,dog,prime,dog_breed,kerry blue terrier,1.2096825,2500.0
16384,dog,prime,dog_breed,king charles spaniel,1.2,2500.0
16385,dog,prime,dog_breed,komondor,2.54125,2500.0
16386,dog,prime,dog_breed,kooikerhondje,1.293825,2500.0
16387,dog,prime,dog_breed,korean jindo,3.19295,2500.0
16388,dog,prime,dog_breed,korthals griffon,1.5826999999999998,2500.0
16389,dog,prime,dog_breed,labradoodle,1.003904864803975,2500.0
16390,dog,prime,dog_breed,labrador retriever,1.003904864803975,2500.0
16391,dog,prime,dog_breed,lagotto romagnolo,1.2882,2500.0
16392,dog,prime,dog_breed,lakeland terrier,0.8690024305039921,2500.0
16393,dog,prime,dog_breed,lancashire heeler,0.8790064228434624,2500.0
16394,dog,prime,dog_breed,landseer,2.6277,2500.0
16395,dog,prime,dog_breed,leonberger,2.8498039950848706,2500.0
16396,dog,prime,dog_breed,lhasa apso,0.8795879,2500.0
16397,dog,prime,dog_breed,lowchen (little lion dog),1.164,2500.0
16398,dog,prime,dog_breed,lurcher,1.3546999999999998,2500.0
16399,dog,prime,dog_breed,maltese,0.984,2500.0
16400,dog,prime,dog_breed,manchester terrier,1.062340120847105,2500.0
16401,dog,prime,dog_breed,maremma sheepdog,1.5883999999999998,2500.0
16402,dog,prime,dog_breed,mastiff,3.00295,2500.0
16403,dog,prime,dog_breed,mexican hairless,1.2587249999999999,2500.0
16404,dog,prime,dog_breed,miniature bull terrier,1.24024875,2500.0
16405,dog,prime,dog_breed,miniature long haired dachshund,1.24775374946807,2500.0
16406,dog,prime,dog_breed,miniature pinscher,0.8816351028363246,2500.0
16407,dog,prime,dog_breed,miniature poodle,0.981,2500.0
16408,dog,prime,dog_breed,miniature schnauzer,0.7794563652349262,2500.0
16409,dog,prime,dog_breed,miniature short haired dachshund,1.220503954939457,2500.0
16410,dog,prime,dog_breed,miniature wire haired dachshund,1.337834383959184,2500.0
16411,dog,prime,dog_breed,munsterlander,1.2929499999999998,2500.0
16412,dog,prime,dog_breed,munsterlander (large),1.2353249999999998,2500.0
16413,dog,prime,dog_breed,munsterlander (small),1.24605,2500.0
16414,dog,prime,dog_breed,neapolitan mastiff,3.02955,2500.0
16415,dog,prime,dog_breed,newfoundland,3.00295,2500.0
16416,dog,prime,dog_breed,norfolk terrier,1.0834847002385546,2500.0
16417,dog,prime,dog_breed,northern inuit,5.940470862633199,2500.0
16418,dog,prime,dog_breed,norwegian buhund,1.2333749999999999,2500.0
16419,dog,prime,dog_breed,norwegian elkhound,1.293825,2500.0
16420,dog,prime,dog_breed,norwegian lundehund,1.38035,2500.0
16421,dog,prime,dog_breed,norwich terrier,1.099930408258862,2500.0
16422,dog,prime,dog_breed,nova scotia duck tolling retriever,1.368152591993046,2500.0
16423,dog,prime,dog_breed,old english sheepdog,1.6555804012720152,2500.0
16424,dog,prime,dog_breed,otter hound,2.1185,2500.0
16425,dog,prime,dog_breed,papillon,0.9730718942521339,2500.0
16426,dog,prime,dog_breed,parson jack russell,0.6969256912688753,2500.0
16427,dog,prime,dog_breed,patterdale terrier,0.6969256912688753,2500.0
16428,dog,prime,dog_breed,pekinese,1.3091,2500.0
16429,dog,prime,dog_breed,perro de presa canario - wto,999.0,2500.0
16430,dog,prime,dog_breed,petit basset griffon vendeen,1.5145271889427818,2500.0
16431,dog,prime,dog_breed,pharaoh hound,1.4487499999999998,2500.0
16432,dog,prime,dog_breed,pinscher,1.73375,2500.0
16433,dog,prime,dog_breed,pit bull mastiff,999.0,2500.0
16434,dog,prime,dog_breed,pit bull terrier,999.0,2500.0
16435,dog,prime,dog_breed,pointer,1.3025047819898596,2500.0
16436,dog,prime,dog_breed,polish lowland sheepdog,1.2958,2500.0
16437,dog,prime,dog_breed,pomeranian,1.016712,2500.0
16438,dog,prime,dog_breed,poodle (miniature),0.981,2500.0
16439,dog,prime,dog_breed,poodle (standard),1.41645,2500.0
16440,dog,prime,dog_breed,poodle (toy),0.8654499999999999,2500.0
16441,dog,prime,dog_breed,portuguese podengo,1.43838602827311,2500.0
16442,dog,prime,dog_breed,portuguese warren hound,1.5579999999999998,2500.0
16443,dog,prime,dog_breed,portuguese water dog,1.526080856446346,2500.0
16444,dog,prime,dog_breed,pug,1.8035275,2500.0
16445,dog,prime,dog_breed,pyrenean mastiff,2.9934499999999997,2500.0
16446,dog,prime,dog_breed,pyrenean mountain dog,2.4852,2500.0
16447,dog,prime,dog_breed,pyrenean sheepdog,1.3356999999999999,2500.0
16448,dog,prime,dog_breed,racing greyhound,999.0,2500.0
16449,dog,prime,dog_breed,retrievers,1.0482923939502666,2500.0
16450,dog,prime,dog_breed,rhodesian ridgeback,2.108799435177879,2500.0
16451,dog,prime,dog_breed,rottweiler,999.0,2500.0
16452,dog,prime,dog_breed,rough collie,1.153,2500.0
16453,dog,prime,dog_breed,russian black terrier,2.0472499999999996,2500.0
16454,dog,prime,dog_breed,saluki,1.35099365139447,2500.0
16455,dog,prime,dog_breed,samoyed,1.3161393547074396,2500.0
16456,dog,prime,dog_breed,sarloos wolfhound,999.0,2500.0
16457,dog,prime,dog_breed,schapendoes,1.38605,2500.0
16458,dog,prime,dog_breed,schipperke,1.019,2500.0
